,Etruscan,Translations,POS,Is inferred,Is suffix,Abbreviation of,Suffix indexes,city name,place name,name,epithet,theo,cogn,prae,nomen,nom,acc,masc,fem,nas-part,nasa-part,u-part,θ-impv,θ-part,θas-part,as-part,act,pass,non-past,past,impv,jussive,necess,inanim,anim,indef,def,deictic particle,enclitic particle,enclitic conj,dem,adv,art,conj,post,pro,rel,subord,neg,num,1st gen,2nd gen,1st abl,2nd abl,loc,1st pert,2nd pert,1st pers,2nd pers,3rd pers,pl,gen,abl,pert,TAG
875,luθcval,"((False, 'sacred areas'),)",inanim pl 2nd gen,False,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,,,,1,True,False,False,NOUN
876,luθs,"((False, 'sacred area'),)",1st gen,False,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,True,False,False,NOUN
877,lupu,"((True, 'dead'),)",u-part,False,False,,,,,,,,,,,,,,,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
878,lupuce,"((True, 'died'),)",past act,False,False,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
879,lurχve,(),inanim pl loc,False,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,1,False,False,False,NOUN
880,lut,"((False, 'sacred area'),)",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
881,lxχn/a,(),nom (?) acc (?),False,False,,"(30,)",,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,
882,m,"((True, 'and'), (True, 'but'))",enclitic conj,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,False,False,False,CONJ
883,macuni,(),loc,False,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,False,False,False,
884,malana,"((True, 'mirror'),)",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
885,[malaka]si,"((True, 'beautiful'),)",1st pert,False,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,,,,,False,False,True,ADJ
886,malax,"((True, 'beautiful'),)",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,ADJ
887,male,"((True, ""watch over'""),)",non-past act,False,True,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
888,malec,"((True, 'watch over'),)",non-past act,False,False,,"(29,)",,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
889,man,"((False, 'monument'),)",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
890,manim,"((False, 'funerary monument'),)",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
891,manince,"((False, 'offered'),)",past act,False,False,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
892,marunuc,(),nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,
893,max,"((True, 'five'),)",num nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,,,False,False,False,NUM
894,maxs,"((True, 'five'),)",1st gen,False,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,True,False,False,NUM
895,melume,"((True, 'city'),)",loc,False,True,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,False,False,False,NOUN
896,meθlumeric,"((True, 'city'),)",loc,False,False,,"(37, 29)",,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,False,False,False,NOUN
897,melθm,"((True, 'city'),)",loc,False,True,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,False,False,False,NOUN
898,meθlmθ,"((True, 'city'),)",loc,False,False,,"(23,)",,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,False,False,False,NOUN
899,meχl,"((False, 'territory'),)",2nd gen,False,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,,,,,True,False,False,NOUN
900,menece,"((True, 'made'),)",past act,False,True,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
901,men,"((True, 'made'),)",past act,False,False,menece,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
902,menece,(),,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,
903,mena[q]u,"((True, 'made'),)",u-part,False,False,,,,,,,,,,,,,,,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
904,menaχe,"((True, 'was made'),)",past pass,False,False,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
905,mene,"((True, 'me'),)",1st pers pro acc,False,False,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,0,0,0,0,1,,,,False,False,False,PRON
906,menepi,"((True, 'me'),)",1st pers pro acc,False,False,,"(57,)",,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,0,0,0,0,1,,,,False,False,False,PRON
907,men,"((True, 'me'),)",1st pers pro acc,False,True,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,0,0,0,0,1,,,,False,False,False,PRON
908,men[p]e,"((True, 'me'),)",1st pers pro acc,False,False,,"(45,)",,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,0,0,0,0,1,,,,False,False,False,PRON
909,mi,"((True, 'i'),)",1st pers pro nom,False,False,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,0,0,0,0,1,,,,False,False,False,PRON
910,mi.n,"((True, 'me'),)",1st pers pro acc,False,True,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,0,0,0,0,1,,,,False,False,False,PRON
911,mi.n.pi,"((True, 'me'),)",1st pers pro acc,False,False,,"(9,)",,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,0,0,0,0,1,,,,False,False,False,PRON
912,mi.ne,"((True, 'me'),)",1st pers pro acc,False,False,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,0,0,0,0,1,,,,False,False,False,PRON
913,mini,"((True, 'me'),)",1st pers pro acc,False,False,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,0,0,0,0,1,,,,False,False,False,PRON
914,minipi,"((True, 'me'),)",1st pers pro acc,False,False,,"(57,)",,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,0,0,0,0,1,,,,False,False,False,PRON
915,mi<ni>pi,(),1st pers pro acc,False,False,,"(57,)",,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,0,0,0,0,1,,,,False,False,False,PRON
916,mlax,"((True, 'beautiful'), (True, 'good'))",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,ADJ
917,mlakas,"((True, 'beautiful'),)",1st gen,False,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,True,False,False,ADJ
918,mlakaς,"((True, 'beautiful'),)",1st gen,False,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,True,False,False,ADJ
919,mlakaš,"((True, 'beautiful'), (True, 'good'))",1st gen,False,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,True,False,False,ADJ
920,mlesiê,(),loc,False,True,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,False,False,False,
921,mlesiêθic,(),loc,False,False,,"(47, 29)",,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,False,False,False,
922,muvalχls,"((True, 'fifty'),)",1st gen,False,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,True,False,False,NUM
923,mula,"((True, 'give'),)",jussive,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
924,mulax,"((True, 'give'),)",jussive,False,False,,"(2,)",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
925,mulvaneke,"((True, 'gave'),)",past act,False,False,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
926,mulvanice,"((True, 'gave'),)",past act,False,False,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
927,mu.l.vanice,"((True, 'gave'),)",past act,False,False,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
928,mulvannice,"((True, 'gave'),)",past act,False,False,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
929,mulu,"((True, 'given'),)",u-part,False,False,,,,,,,,,,,,,,,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
930,muluvanice,"((True, 'gave'),)",past act,False,False,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
931,muluvunike,"((True, 'gave'),)",past act,False,False,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
932,munis,(),nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,
933,mu[n]sl[e]c,(),loc,False,False,,"(29,)",,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,False,False,False,
934,murce,(),past act,False,False,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
935,murzua,"((True, 'ossuary'),)",inanim pl nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,1,False,False,False,NOUN
936,mutna,"((True, 'sarcophagus'),)",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
937,mutn{ai},"((True, 'sarcophagus'),)",loc,False,True,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,False,False,False,NOUN
938,mutn{ai}θi,"((True, 'sarcophagus'),)",loc,False,False,,"(53,)",,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,False,False,False,NOUN
939,nac,"((True, 'when'), (False, 'because'))",subord,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,False,False,False,CONJ
940,netσ'vis,"((True, 'haruspex'),)",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
941,nuθanatur,"((True, 'auditors'),)",anim pl nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,1,False,False,False,NOUN
942,nuθe,"((False, 'listen to'),)",non-past act,False,False,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
943,n[u]na.i.,(),,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,
944,nunar,(),,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,
945,nunax,(),,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,
946,nunθenθ,"((False, 'by anointing'),)",θ-part,False,False,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
947,nunθenθ,"((False, 'by anointing'),)",θ-impv,False,False,,,,,,,,,,,,,,,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
948,nunθenθ,"((False, ''), (False, 'after anointing'))",θ-part,False,False,,"(41,)",,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
949,σ'a,"((True, 'the'),)",def art nom,True,False,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,1,,,,,,1,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,DET
950,σacnicle,"((False, 'sanctuary'),)",loc,False,True,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,False,False,False,NOUN
951,σacnideri,"((False, 'sanctuary'),)",loc,False,False,,"(37,)",,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,False,False,False,NOUN
952,σazleiσ,"((False, 'bronze'), (False, 'wood'))",1st abl,False,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,,,,,False,True,False,NOUN
953,σar,"((True, 'ten'),)",num nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,,,False,False,False,NUM
954,σarcten,(),num nom acc,False,False,,"(29,)",,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,,,False,False,False,NUM
955,σec,"((True, 'daughter'),)",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
956,σeχ,"((True, 'daughter'),)",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
957,σela-,(),nom (?) acc (?),False,True,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,
958,σelaśva,(),nom (?) acc (?),False,False,,"(6, 5)",,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,
959,.σ'.la,"((True, 'the'),)",def art 2nd gen,True,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,1,,,,,,1,,,,,,,,0,1,0,0,0,0,0,,,,,True,False,False,DET
960,σpural,"((True, 'community'),)",2nd gen,False,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,,,,,True,False,False,NOUN
961,σpure,"((True, 'community'),)",loc,False,True,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,False,False,False,NOUN
962,σpureri,"((True, 'community'),)",loc,False,False,,"(37,)",,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,False,False,False,NOUN
963,σran,"((True, '? (unit of measurement)'),)",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
964,σrenχve,(),inanim pl loc,False,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,1,False,False,False,NOUN
965,σ'uθi,"((True, 'tomb'),)",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
966,σ'uθiθ,"((True, 'tomb'),)",loc,False,False,,"(23,)",,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,False,False,False,NOUN
967,σ'uθiθi,"((True, 'tomb'),)",loc,False,False,,"(53,)",,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,False,False,False,NOUN
968,σ'uθic,"((True, 'funerary'),)",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,ADJ
969,σ'uθic,"((True, 'tomb'),)",nom acc,False,False,,"(29,)",,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
970,pava,(),nom acc,False,True,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,
971,pavac,(),nom acc,False,False,,"(29,)",,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,
972,papalser,"((True, 'grandchildren'),)",anim pl nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,1,False,False,False,NOUN
973,[palpa]σer,"((True, 'children'),)",anim pl nom acc,False,True,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,1,False,False,False,NOUN
974,[palpa]σerc,"((True, 'children'),)",anim pl nom acc,False,False,,"(29,)",,,,,,,,,1,1,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,1,False,False,False,NOUN
975,parχis,(),1st gen,False,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,True,False,False,
976,patara,"((True, 'shallow bowl'),)",nom acc,False,False,,"(44,)",,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
977,[p]e,(),enclitic particle,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,False,False,False,PRT
978,penθa,(),,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,
979,penθuna,"((True, 'cippus'),)",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
980,pe.r.pri,"((False, 'must be celebrated'),)",necess,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
981,peś,(),nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,
982,peśc,(),nom acc,False,False,,"(29,)",,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,
983,peśσ,(),1st abl,False,False,,"(9,)",,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,,,,,False,True,False,
984,pi,(),enclitic particle,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,False,False,False,PRT
985,priniśerac,(),nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,
986,prumaθσ,"((False, 'great grandson'),)",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
987,pruχum,"((True, 'jug'), (True, 'vase'))",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
988,pruχu.m.,"((True, 'jug'), (True, 'vase'))",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
989,puθs,"((False, 'is placed'),)",non-past pass,False,False,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
990,puia,"((True, 'wife'),)",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
991,puil,"((True, 'wife'),)",2nd gen,False,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,,,,,True,False,False,NOUN
992,purapum,(),nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,
993,putina,"((True, 'flask'),)",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
994,qutum,"((True, 'wine pitcher'),)",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
995,raσna,"((True, 'public'),)",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
996,raσnal,"((True, 'public'),)",2nd gen,False,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,,,,,True,False,False,NOUN
997,rapi,(),,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,
998,ratm,(),adv,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,False,False,False,ADV
999,raχ,(),nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,
1000,raχθ,(),loc,False,False,,"(18,)",,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,False,False,False,
1001,restm,(),nom acc,False,True,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,
1002,restmc,(),nom acc,False,False,,"(29, 49)",,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,
1003,ri,"((True, 'on behalf of'), (True, 'for'))",post,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,False,False,False,ADP
1004,ril,"((True, 'age'),)",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
1005,ruva,"((True, 'brother'),)",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
1006,śa,"((True, 'four'),)",num nom acc,False,False,,"(48, 39)",,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,,,False,False,False,NUM
1007,śa,"((True, 'the'),)",def art nom,True,False,,"(39,)",,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,1,,,,,,1,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,DET
1008,sa,"((True, 'the'),)",def art nom,True,False,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,1,,,,,,1,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,DET
1009,sacni-,(),nom acc,False,True,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,
